pool_name,Individual_ID,demux_dons,vir_res,n_vir_dons,init_ratio,final_dons,cell_counts,n_final_dons,final_ratio,status
NPSAD-214-A1-cDNA,Donor_268,donor3,4670,6,0.202015832504218,donor4,2226,6,0.148677531391932,kept
NPSAD-214-A1-cDNA,Donor_1098,donor4,4000,6,0.173032832980058,donor3,2608,6,0.174191824739514,kept
NPSAD-214-A1-cDNA,Donor_450,donor5,2682,6,0.116018514513129,donor5,1861,6,0.124298690889661,kept
NPSAD-214-A1-cDNA,Donor_54,donor6,1143,6,0.0494441320240516,donor6,696,6,0.0464867753139193,kept
NPSAD-214-A2-cDNA,Donor_1317,donor1,5470,6,0.241650468280615,donor1,4226,6,0.255795654016101,kept
NPSAD-214-A2-cDNA,Donor_232,donor2,5021,6,0.221814808270012,donor2,3724,6,0.225410084135343,kept
NPSAD-214-A2-cDNA,Donor_268,donor3,4526,6,0.199946987100194,donor3,3140,6,0.190061134313904,kept
NPSAD-214-A2-cDNA,Donor_1098,donor4,3851,6,0.170127230959533,donor4,2907,6,0.175957871799528,kept
NPSAD-214-A2-cDNA,Donor_450,donor5,2601,6,0.11490546032868,donor5,1855,6,0.112281338902004,kept
NPSAD-214-A2-cDNA,Donor_54,donor6,1167,6,0.0515550450609648,donor6,669,6,0.0404939168331215,kept
NPSAD-216-C2-cDNA,Donor_1297,donor1,4921,5,0.52112676056338,donor1,3615,5,0.562821111630079,kept
NPSAD-216-C2-cDNA,Donor_320,donor2,2868,5,0.303717039076565,donor2,1786,5,0.278063210337848,kept
NPSAD-216-C2-cDNA,Donor_954,donor3,870,5,0.0921317377951922,donor3,591,5,0.0920130780009341,kept
NPSAD-216-C2-cDNA,Donor_1375,donor4,472,5,0.0499841152176215,donor4,361,5,0.0562042659193523,kept
NPSAD-216-C2-cDNA,Donor_759,donor5,312,5,0.0330403473472413,donor5,70,5,0.0108983341117858,kept
NPSAD-218-C1-cDNA,Donor_581,donor1,3175,5,0.415521528595734,donor1,2311,5,0.447781437705871,kept
NPSAD-218-C1-cDNA,Donor_1124,donor2,2163,5,0.283078131134668,donor2,1588,5,0.307692307692308,kept
NPSAD-218-C1-cDNA,Donor_944,donor3,994,5,0.130087684858003,donor3,561,5,0.108699864367371,kept
NPSAD-218-C1-cDNA,Donor_1301,donor4,901,5,0.117916503075514,donor4,486,5,0.0941677969385778,kept
NPSAD-218-C1-cDNA,Donor_726,donor5,408,5,0.0533961523360817,donor5,215,5,0.0416585932958729,kept
NPSAD-218-C2-cDNA,Donor_581,donor1,4848,6,0.427061310782241,donor1,3400,6,0.453212476672887,kept
NPSAD-218-C2-cDNA,Donor_681,donor2,3154,6,0.277836504580691,donor2,2378,6,0.316982138096508,kept
NPSAD-218-C2-cDNA,Donor_944,donor3,1169,6,0.102977448907681,donor3,590,6,0.0786456944814716,kept
NPSAD-218-C2-cDNA,Donor_1301,donor4,991,6,0.0872973925299507,donor4,531,6,0.0707811250333244,kept
NPSAD-218-C2-cDNA,Donor_1124,donor5,605,6,0.0532945736434109,donor6,262,6,0.0349240202612637,kept
NPSAD-218-C2-cDNA,Donor_726,donor6,585,6,0.0515327695560254,donor5,341,6,0.0454545454545455,kept
NPSAD-220-A2-cDNA,Donor_1391,donor1,5104,5,0.298305084745763,donor1,3953,5,0.305392459826947,kept
NPSAD-220-A2-cDNA,Donor_304,donor2,3575,5,0.208942139099942,donor2,2505,5,0.193525957972806,kept
NPSAD-220-A2-cDNA,Donor_531,donor3,2936,5,0.171595558153127,donor3,2210,5,0.170735475896168,kept
NPSAD-220-A2-cDNA,Donor_1195,donor4,2752,5,0.160841613091759,donor5,2117,5,0.163550679851669,kept
NPSAD-220-A2-cDNA,Donor_205,donor5,2743,5,0.16031560490941,donor4,2159,5,0.16679542645241,kept
NPSAD-223-C1-cDNA,Donor_38,donor1,4031,6,0.266353905114312,donor1,2918,6,0.276142708431911,kept
NPSAD-223-C1-cDNA,Donor_1125,donor2,3023,6,0.199748909739659,donor2,2167,6,0.205072395192581,kept
NPSAD-223-C1-cDNA,Donor_1278,donor3,2545,6,0.168164398044139,donor4,1790,6,0.169395287214914,kept
NPSAD-223-C1-cDNA,Donor_1409,donor4,2499,6,0.165124884366327,donor3,1825,6,0.172707485568279,kept
NPSAD-223-C1-cDNA,Donor_1295,donor5,1737,6,0.114774679529536,donor5,1113,6,0.105327907636983,kept
NPSAD-223-C1-cDNA,Donor_738,donor6,1299,6,0.0858332232060262,donor6,754,6,0.0713542159553326,kept
NPSAD-223-C2-cDNA,Donor_38,donor1,3556,6,0.263192953889423,donor1,2456,6,0.262898736887176,kept
NPSAD-223-C2-cDNA,Donor_1125,donor2,2646,6,0.195840426319295,donor2,1848,6,0.19781631342325,kept
NPSAD-223-C2-cDNA,Donor_1409,donor3,2393,6,0.177114943379469,donor4,1736,6,0.185827445943053,kept
NPSAD-223-C2-cDNA,Donor_1278,donor4,2295,6,0.169861594256532,donor3,1778,6,0.190323271248127,kept
NPSAD-223-C2-cDNA,Donor_1295,donor5,1495,6,0.110650581008068,donor5,853,6,0.0913080710768572,kept
NPSAD-223-C2-cDNA,Donor_738,donor6,1126,6,0.0833395011472134,donor6,671,6,0.0718261614215371,kept
NPSAD-224-C1-cDNA,Donor_1411,donor1,2961,5,0.327906976744186,donor1,2092,5,0.386691312384473,kept
NPSAD-224-C1-cDNA,Donor_1062,donor2,2930,5,0.324473975636766,donor2,2059,5,0.380591497227357,kept
NPSAD-224-C1-cDNA,Donor_397,donor3,1665,5,0.184385382059801,donor3,661,5,0.122181146025878,kept
NPSAD-224-C1-cDNA,Donor_112,donor4,834,5,0.092358803986711,donor4,397,5,0.0733826247689464,kept
NPSAD-224-C1-cDNA,Donor_920,donor5,640,5,0.070874861572536,donor5,201,5,0.0371534195933457,kept
NPSAD-224-C2-cDNA,Donor_1411,donor1,2842,5,0.339262265727587,donor1,2003,5,0.390220144165205,kept
NPSAD-224-C2-cDNA,Donor_1062,donor2,2676,5,0.319446102423302,donor2,1914,5,0.372881355932203,kept
NPSAD-224-C2-cDNA,Donor_397,donor3,1457,5,0.173928614062313,donor3,660,5,0.128579777907656,kept
NPSAD-224-C2-cDNA,Donor_112,donor4,783,5,0.0934702160678047,donor4,365,5,0.0711085135398403,kept
NPSAD-224-C2-cDNA,Donor_920,donor5,619,5,0.0738928017189925,donor5,191,5,0.0372102084550945,kept
NPSAD-225-C1-cDNA,Donor_166,donor1,3377,6,0.255060422960725,donor1,2525,6,0.288835506749028,kept
NPSAD-225-C1-cDNA,Donor_1051,donor2,3017,6,0.227870090634441,donor3,1428,6,0.163349347975292,kept
NPSAD-225-C1-cDNA,Donor_1372,donor3,2810,6,0.212235649546828,donor2,2187,6,0.250171585449554,kept
NPSAD-225-C1-cDNA,Donor_700,donor4,1636,6,0.123564954682779,donor4,1127,6,0.128917867764814,kept
NPSAD-225-C1-cDNA,Donor_889,donor5,1287,6,0.0972054380664653,donor5,890,6,0.101807366735301,kept
NPSAD-225-C1-cDNA,Donor_1140,donor6,1113,6,0.0840634441087613,donor6,585,6,0.0669183253260124,kept
NPSAD-227-A1-cDNA,Donor_1230,donor1,1582,6,0.314013497419611,donor2,552,6,0.248872858431019,kept
NPSAD-227-A1-cDNA,Donor_101,donor2,1045,6,0.207423580786026,donor1,642,6,0.289449954914337,kept
NPSAD-227-A1-cDNA,Donor_498,donor3,810,6,0.160778086542279,donor5,221,6,0.0996393146979261,kept
NPSAD-227-A1-cDNA,Donor_510,donor4,638,6,0.126637554585153,donor3,396,6,0.178539224526601,kept
NPSAD-227-A1-cDNA,Donor_1261,donor5,515,6,0.102223104406511,donor6,168,6,0.0757439134355275,kept
NPSAD-227-A1-cDNA,Donor_708,donor6,448,6,0.0889241762604208,donor4,239,6,0.10775473399459,kept
NPSAD-227-A2-cDNA,Donor_101,donor1,3840,6,0.239192724554628,donor1,2964,6,0.27752808988764,kept
NPSAD-227-A2-cDNA,Donor_1230,donor2,3768,6,0.234707860969229,donor2,2835,6,0.265449438202247,kept
NPSAD-227-A2-cDNA,Donor_510,donor3,2690,6,0.167559486732279,donor3,2009,6,0.18810861423221,kept
NPSAD-227-A2-cDNA,Donor_498,donor4,2531,6,0.157655412981188,donor4,1532,6,0.143445692883895,kept
NPSAD-227-A2-cDNA,Donor_1261,donor5,1717,6,0.106951538557369,donor5,905,6,0.0847378277153558,kept
NPSAD-227-A2-cDNA,Donor_708,donor6,1508,6,0.0939329762053071,donor6,435,6,0.0407303370786517,kept
NPSAD-228-A1-cDNA,Donor_1414,donor1,4553,5,0.245762711864407,donor1,3638,5,0.256902761104442,kept
NPSAD-228-A1-cDNA,Donor_1193,donor2,4395,5,0.23723415740041,donor2,3307,5,0.233528705599887,kept
NPSAD-228-A1-cDNA,Donor_10,donor3,3769,5,0.203443808701285,donor3,2896,5,0.204505331544382,kept
NPSAD-228-A1-cDNA,Donor_1406,donor4,3182,5,0.171758609521753,donor4,2390,5,0.168773391709625,kept
NPSAD-228-A1-cDNA,Donor_318,donor5,2627,5,0.141800712512145,donor5,1930,5,0.136289810041664,kept
NPSAD-228-A2-cDNA,Donor_1414,donor1,4199,5,0.24431256181998,donor1,3107,5,0.237374894949958,kept
NPSAD-228-A2-cDNA,Donor_1193,donor2,3941,5,0.229301216035376,donor2,3019,5,0.230651692260677,kept
NPSAD-228-A2-cDNA,Donor_10,donor3,3426,5,0.199336707976959,donor3,2666,5,0.203682481472993,kept
NPSAD-228-A2-cDNA,Donor_1406,donor4,3155,5,0.183568976552045,donor4,2413,5,0.18435327374131,kept
NPSAD-228-A2-cDNA,Donor_318,donor5,2466,5,0.14348053761564,donor5,1884,5,0.143937657575063,kept
NPSAD-230-A1-cDNA,Donor_55,donor1,5734,6,0.264556611608379,donor3,3230,6,0.208172209332302,kept
NPSAD-230-A1-cDNA,Donor_124,donor2,5428,6,0.250438313186306,donor1,4222,6,0.27210621294148,kept
NPSAD-230-A1-cDNA,Donor_728,donor3,5143,6,0.237288917597121,donor2,4091,6,0.263663315287445,kept
NPSAD-230-A1-cDNA,Donor_223,donor4,2369,6,0.109301467195718,donor4,1840,6,0.118587264758958,kept
NPSAD-230-A1-cDNA,Donor_1276,donor5,1977,6,0.0912152809818215,donor5,1554,6,0.10015467904099,kept
NPSAD-230-A1-cDNA,Donor_1007,donor6,1023,6,0.0471994094306542,donor6,579,6,0.0373163186388244,kept
NPSAD-230-A2-cDNA,Donor_55,donor1,5595,5,0.274318493822318,donor3,3150,5,0.212651049753595,kept
NPSAD-230-A2-cDNA,Donor_124,donor2,5398,5,0.264659737203373,donor1,4301,5,0.290353068250861,kept
NPSAD-230-A2-cDNA,Donor_728,donor3,5053,5,0.247744655814866,donor2,4049,5,0.273340984270573,kept
NPSAD-230-A2-cDNA,Donor_223,donor4,2544,5,0.124730339282212,donor4,1895,5,0.127928171200972,kept
NPSAD-230-A2-cDNA,Donor_1276,donor5,1806,5,0.0885467738772308,donor5,1418,5,0.0957267265239992,kept
NPSAD-235-A1-cDNA,Donor_1279,donor1,6211,6,0.323978926503573,donor1,4911,5,0.357814207650273,kept
NPSAD-235-A1-cDNA,Donor_732,donor2,4891,6,0.255124928277085,donor2,3403,5,0.247941712204007,kept
NPSAD-235-A1-cDNA,Donor_126,donor3,4326,6,0.225653330551354,donor3,3138,5,0.228633879781421,kept
NPSAD-235-A1-cDNA,Donor_909,donor4,2782,6,0.14511501747431,donor4,1983,5,0.14448087431694,kept
NPSAD-235-A1-cDNA,Donor_901,donor5,790,6,0.0412080746961557,donor5,290,5,0.0211293260473588,kept
NPSAD-235-A1-cDNA,Donor_1096,donor6,171,6,0.0089197224975223,donor6,0,5,0,removed
NPSAD-237-A2-cDNA,Donor_1068,donor1,4622,5,0.290600440113172,donor1,3718,5,0.33926453143535,kept
NPSAD-237-A2-cDNA,Donor_1123,donor2,4064,5,0.255517132977051,donor3,2477,5,0.226024272287617,kept
NPSAD-237-A2-cDNA,Donor_928,donor3,4023,5,0.25293932725558,donor2,3185,5,0.290628706998814,kept
NPSAD-237-A2-cDNA,Donor_1022,donor4,2112,5,0.132788431310909,donor4,1009,5,0.0920704443836116,kept
NPSAD-237-A2-cDNA,Donor_179,donor5,1084,5,0.0681546683432883,donor5,570,5,0.0520120448946072,kept
NPSAD-239-C2-cDNA,Donor_1390,donor1,4410,6,0.199719215615235,donor2,3500,6,0.201230380037946,kept
NPSAD-239-C2-cDNA,Donor_135,donor2,4374,6,0.198088854671437,donor1,3616,6,0.207899729776347,kept
NPSAD-239-C2-cDNA,Donor_1246,donor3,4000,6,0.181151215977537,donor3,3210,6,0.184557005691945,kept
NPSAD-239-C2-cDNA,Donor_121,donor4,3841,6,0.17395045514243,donor4,2978,6,0.171218306215144,kept
NPSAD-239-C2-cDNA,Donor_1188,donor5,2814,6,0.127439880440197,donor5,2252,6,0.129477375955844,kept
NPSAD-239-C2-cDNA,Donor_245,donor6,2642,6,0.119650378153163,donor6,1837,6,0.105617202322774,kept
NPSAD-240-C1-cDNA,Donor_899,donor1,5233,6,0.226370203746161,donor1,3899,6,0.220668968249476,kept
NPSAD-240-C1-cDNA,Donor_277,donor2,5015,6,0.216939914348748,donor2,3701,6,0.209462901126266,kept
NPSAD-240-C1-cDNA,Donor_1194,donor3,4539,6,0.196349007224121,donor3,3574,6,0.202275171203803,kept
NPSAD-240-C1-cDNA,Donor_1065,donor4,4468,6,0.193277674438725,donor4,3523,6,0.199388759975098,kept
NPSAD-240-C1-cDNA,Donor_264,donor5,3715,6,0.160704243630229,donor5,2892,6,0.163676495557191,kept
NPSAD-240-C1-cDNA,Donor_377,donor6,147,6,0.00635895661201713,donor6,80,6,0.00452770388816571,kept
NPSAD-241-C1-cDNA,Donor_48,donor1,5581,6,0.227991339515503,donor1,4446,6,0.250478873239437,kept
NPSAD-241-C1-cDNA,Donor_70,donor2,4518,6,0.184566363005025,donor2,3333,6,0.187774647887324,kept
NPSAD-241-C1-cDNA,Donor_485,donor3,4377,6,0.178806323787736,donor3,2972,6,0.16743661971831,kept
NPSAD-241-C1-cDNA,Donor_756,donor4,4218,6,0.17231096041505,donor4,2954,6,0.166422535211268,kept
NPSAD-241-C1-cDNA,Donor_275,donor5,3105,6,0.126843416806242,donor5,2236,6,0.125971830985916,kept
NPSAD-241-C1-cDNA,Donor_826,donor6,2680,6,0.109481596470444,donor6,1809,6,0.101915492957746,kept
NPSAD-241-C2-cDNA,Donor_48,donor1,4875,6,0.230922268011937,donor1,3966,6,0.256483218004268,kept
NPSAD-241-C2-cDNA,Donor_70,donor2,3821,6,0.180995689450997,donor2,2896,6,0.187285778956218,kept
NPSAD-241-C2-cDNA,Donor_485,donor3,3788,6,0.17943252332907,donor4,2599,6,0.1680786393326,kept
NPSAD-241-C2-cDNA,Donor_756,donor4,3612,6,0.17109563734546,donor3,2637,6,0.170536118476363,kept
NPSAD-241-C2-cDNA,Donor_275,donor5,2647,6,0.125384870446687,donor5,1867,6,0.12073983056328,kept
NPSAD-241-C2-cDNA,Donor_826,donor6,2368,6,0.11216901141585,donor6,1498,6,0.0968764146672703,kept
NPSAD-243-A2-cDNA,Donor_1438,donor1,5118,5,0.257924708965378,donor1,4104,5,0.26549359554923,kept
NPSAD-243-A2-cDNA,Donor_317,donor2,4473,5,0.225419543415814,donor2,3615,5,0.233859490231595,kept
NPSAD-243-A2-cDNA,Donor_355,donor3,4077,5,0.205462883636547,donor3,3152,5,0.203907361883814,kept
NPSAD-243-A2-cDNA,Donor_937,donor4,3519,5,0.177342135765761,donor4,2675,5,0.173049553629189,kept
NPSAD-243-A2-cDNA,Donor_1048,donor5,2656,5,0.1338507282165,donor5,1912,5,0.123689998706172,kept
NPSAD-246-A1-cDNA,Donor_80,donor1,6654,6,0.29954083010714,donor1,5416,6,0.322669049746798,kept
NPSAD-246-A1-cDNA,Donor_741,donor2,4519,6,0.203430269199604,donor2,3142,6,0.187190944295502,kept
NPSAD-246-A1-cDNA,Donor_834,donor3,4366,6,0.196542720806698,donor3,3098,6,0.184569556151326,kept
NPSAD-246-A1-cDNA,Donor_1437,donor4,3604,6,0.16224002881066,donor4,3002,6,0.178850163836759,kept
NPSAD-246-A1-cDNA,Donor_380,donor5,2797,6,0.125911587287296,donor5,2065,6,0.123026511766458,kept
NPSAD-246-A1-cDNA,Donor_1452,donor6,274,6,0.0123345637886018,donor6,62,6,0.00369377420315758,kept
NPSAD-253-A2-cDNA,Donor_692,donor1,3558,6,0.375593792885042,donor1,2468,6,0.360397196261682,kept
NPSAD-253-A2-cDNA,Donor_868,donor2,1908,6,0.201414546606144,donor2,1452,6,0.212032710280374,kept
NPSAD-253-A2-cDNA,Donor_483,donor3,1706,6,0.180090784334424,donor3,1269,6,0.185309579439252,kept
NPSAD-253-A2-cDNA,Donor_200,donor4,1691,6,0.17850733664098,donor4,1223,6,0.178592289719626,kept
NPSAD-253-A2-cDNA,Donor_460,donor5,432,6,0.0456032935712024,donor5,314,6,0.0458528037383178,kept
NPSAD-253-A2-cDNA,Donor_582,donor6,178,6,0.0187902459622084,donor6,122,6,0.0178154205607477,kept
NPSAD-255-C1-cDNA,Donor_332,donor1,5246,6,0.233383753002936,donor1,4226,6,0.236115767124818,kept
NPSAD-255-C1-cDNA,Donor_753,donor2,4315,6,0.191965477355637,donor2,3435,6,0.191920885015085,kept
NPSAD-255-C1-cDNA,Donor_236,donor3,3963,6,0.176305721149568,donor3,3143,6,0.175606212984691,kept
NPSAD-255-C1-cDNA,Donor_998,donor4,3687,6,0.16402704866981,donor4,3059,6,0.170912951167728,kept
NPSAD-255-C1-cDNA,Donor_904,donor5,3584,6,0.159444790461785,donor5,2914,6,0.162811487317019,kept
NPSAD-255-C1-cDNA,Donor_241,donor6,1683,6,0.0748732093602634,donor6,1121,6,0.0626326963906582,kept
NPSAD-256-C2-cDNA,Donor_1072,donor1,4668,6,0.224844660661818,donor1,4064,6,0.242612381350367,kept
NPSAD-256-C2-cDNA,Donor_164,donor2,4210,6,0.202784066278118,donor4,3241,6,0.193480986209779,kept
NPSAD-256-C2-cDNA,Donor_481,donor3,4163,6,0.200520206155773,donor3,3296,6,0.196764372276282,kept
NPSAD-256-C2-cDNA,Donor_675,donor4,4000,6,0.192668946582535,donor2,3417,6,0.20398782162259,kept
NPSAD-256-C2-cDNA,Donor_1304,donor5,2864,6,0.137950965753095,donor5,2069,6,0.123515014029013,kept
NPSAD-256-C2-cDNA,Donor_233,donor6,856,6,0.0412311545686624,donor6,664,6,0.0396394245119694,kept
NPSAD-257-C2-cDNA,Donor_230,donor1,2643,5,0.331120020045101,donor3,688,5,0.17453069507864,kept
NPSAD-257-C2-cDNA,Donor_971,donor2,1821,5,0.2281383112002,donor1,1282,5,0.32521562658549,kept
NPSAD-257-C2-cDNA,Donor_56,donor3,1461,5,0.183036832873966,donor2,944,5,0.23947234906139,kept
NPSAD-257-C2-cDNA,Donor_85,donor4,1045,5,0.130919569030318,donor4,563,5,0.142820903094876,kept
NPSAD-257-C2-cDNA,Donor_816,donor5,1012,5,0.126785266850413,donor5,465,5,0.117960426179604,kept
NPSAD-259-A2-cDNA,Donor_4,donor1,5187,5,0.271173149309912,donor1,4113,4,0.283011078235739,kept
NPSAD-259-A2-cDNA,Donor_706,donor2,4960,5,0.259305729820159,donor2,3598,4,0.247574485653341,kept
NPSAD-259-A2-cDNA,Donor_809,donor3,4718,5,0.246654119615224,donor3,3487,4,0.239936695795775,kept
NPSAD-259-A2-cDNA,Donor_181,donor4,4261,5,0.222762442492681,donor4,3335,4,0.229477740315145,kept
NPSAD-259-A2-cDNA,,donor5,2,5,0.000104558762024258,donor5,0,4,0,removed
NPSAD-260-A1-cDNA,Donor_349,donor1,4332,6,0.196204538249015,donor2,3244,6,0.193440667859272,kept
NPSAD-260-A1-cDNA,Donor_224,donor2,4236,6,0.191856515240726,donor1,3507,6,0.20912343470483,kept
NPSAD-260-A1-cDNA,Donor_659,donor3,4211,6,0.190724217582318,donor3,3182,6,0.18974358974359,kept
NPSAD-260-A1-cDNA,Donor_1334,donor4,3684,6,0.166855382943068,donor4,2591,6,0.154502087060227,kept
NPSAD-260-A1-cDNA,Donor_307,donor5,3180,6,0.144028262149554,donor5,2551,6,0.152116875372689,kept
NPSAD-260-A1-cDNA,Donor_393,donor6,2436,6,0.110331083835319,donor6,1695,6,0.101073345259392,kept
NPSAD-265-C1-cDNA,Donor_1131,donor1,4288,5,0.287110813525276,donor1,3492,5,0.298742407391565,kept
NPSAD-265-C1-cDNA,Donor_605,donor2,4070,5,0.272514228322732,donor2,3234,5,0.276670373855762,kept
NPSAD-265-C1-cDNA,Donor_333,donor3,3323,5,0.222497489119518,donor3,2519,5,0.21550175378561,kept
NPSAD-265-C1-cDNA,Donor_1126,donor4,2630,5,0.176096417810512,donor4,2062,5,0.176405167251262,kept
NPSAD-265-C1-cDNA,Donor_987,donor5,624,5,0.0417810512219618,donor5,382,5,0.0326802977158012,kept
NPSAD-265-C2-cDNA,Donor_1131,donor1,4106,6,0.269351876147993,donor1,3259,5,0.285626643295355,kept
NPSAD-265-C2-cDNA,Donor_605,donor2,4103,6,0.269155077407505,donor2,3196,5,0.280105170902717,kept
NPSAD-265-C2-cDNA,Donor_333,donor3,3406,6,0.223432170034112,donor3,2498,5,0.218930762489045,kept
NPSAD-265-C2-cDNA,Donor_1126,donor4,2675,6,0.175478876935188,donor4,2126,5,0.186327782646801,kept
NPSAD-265-C2-cDNA,Donor_987,donor5,528,6,0.0346365783258987,donor5,331,5,0.0290096406660824,kept
NPSAD-265-C2-cDNA,,donor6,426,6,0.0279454211493046,donor6,0,5,0,removed
NPSAD-266-C1-cDNA,Donor_870,donor1,5597,5,0.255081578707502,donor1,4585,5,0.254849647045745,kept
NPSAD-266-C1-cDNA,Donor_292,donor2,4784,5,0.218029350104822,donor2,4020,5,0.223445055861264,kept
NPSAD-266-C1-cDNA,Donor_1257,donor3,4115,5,0.187539877859812,donor3,3400,5,0.188983380579178,kept
NPSAD-266-C1-cDNA,Donor_1288,donor4,4007,5,0.18261781059156,donor4,3253,5,0.18081262853649,kept
NPSAD-266-C1-cDNA,Donor_92,donor5,3439,5,0.156731382736305,donor5,2733,5,0.151909287977322,kept
NPSAD-267-A1-cDNA,Donor_973,donor1,4442,5,0.300887353518932,donor2,2620,5,0.256963515103962,kept
NPSAD-267-A1-cDNA,Donor_1462,donor2,3339,5,0.226173541963016,donor3,2600,5,0.25500196155355,kept
NPSAD-267-A1-cDNA,Donor_597,donor3,3228,5,0.218654744970534,donor1,2622,5,0.257159670459003,kept
NPSAD-267-A1-cDNA,Donor_1219,donor4,2357,5,0.159655896498002,donor4,1357,5,0.133091408395449,kept
NPSAD-267-A1-cDNA,Donor_673,donor5,1397,5,0.0946284630495157,donor5,997,5,0.0977834444880345,kept
NPSAD-270-A1-cDNA,Donor_611,donor1,5269,6,0.244591959892303,donor1,4010,6,0.24673886290918,kept
NPSAD-270-A1-cDNA,Donor_1206,donor2,4981,6,0.231222727694736,donor3,3705,6,0.227971941914841,kept
NPSAD-270-A1-cDNA,Donor_616,donor3,4768,6,0.221335066381951,donor2,3849,6,0.23683238985971,kept
NPSAD-270-A1-cDNA,Donor_637,donor4,3296,6,0.15300343514994,donor5,2084,6,0.128230371646567,kept
NPSAD-270-A1-cDNA,Donor_41,donor5,2624,6,0.121808560022282,donor4,2157,6,0.132722126507507,kept
NPSAD-270-A1-cDNA,Donor_1380,donor6,604,6,0.0280382508587875,donor6,447,6,0.0275043071621954,kept
NPSAD-273-C2-cDNA,Donor_1305,donor1,4821,6,0.210065359477124,donor1,3984,6,0.226119530052784,kept
NPSAD-273-C2-cDNA,Donor_552,donor2,4463,6,0.194466230936819,donor2,3744,6,0.212497871615869,kept
NPSAD-273-C2-cDNA,Donor_1484,donor3,4339,6,0.189063180827887,donor3,3485,6,0.197797831886032,kept
NPSAD-273-C2-cDNA,Donor_286,donor4,3683,6,0.160479302832244,donor5,2108,6,0.119643566604234,kept
NPSAD-273-C2-cDNA,Donor_432,donor5,3159,6,0.137647058823529,donor4,2515,6,0.142743629036835,kept
NPSAD-273-C2-cDNA,Donor_1129,donor6,2485,6,0.108278867102397,donor6,1783,6,0.101197570804245,kept
NPSAD-274-C1-cDNA,Donor_310,donor1,4993,4,0.328681456125337,donor1,3870,4,0.356287976431596,kept
NPSAD-274-C1-cDNA,Donor_860,donor2,4631,4,0.304851556842867,donor2,3417,4,0.314582949733014,kept
NPSAD-274-C1-cDNA,Donor_1236,donor3,3028,4,0.199328549799223,donor3,2047,4,0.188455164794697,kept
NPSAD-274-C1-cDNA,Donor_1483,donor4,2539,4,0.167138437232572,donor4,1528,4,0.140673909040692,kept
NPSAD-275-A1-cDNA,Donor_647,donor1,5000,5,0.251838420469427,donor2,3514,5,0.229523187459177,kept
NPSAD-275-A1-cDNA,Donor_994,donor2,4790,5,0.241261206809711,donor1,3896,5,0.254474199869366,kept
NPSAD-275-A1-cDNA,Donor_417,donor3,3966,5,0.199758235116349,donor3,3150,5,0.205747877204442,kept
NPSAD-275-A1-cDNA,Donor_562,donor4,3842,5,0.193512642288708,donor4,3048,5,0.199085564990202,kept
NPSAD-275-A1-cDNA,Donor_935,donor5,2256,5,0.113629495315805,donor5,1702,5,0.111169170476813,kept
NPSAD-275-A2-cDNA,Donor_647,donor1,5157,5,0.260244247073072,donor4,2155,5,0.157898593200469,kept
NPSAD-275-A2-cDNA,Donor_994,donor2,4696,5,0.236980218005652,donor1,3897,5,0.285536342321219,kept
NPSAD-275-A2-cDNA,Donor_417,donor3,3939,5,0.198778764634639,donor3,2956,5,0.216588511137163,kept
NPSAD-275-A2-cDNA,Donor_562,donor4,3807,5,0.192117480823577,donor2,2992,5,0.219226260257913,kept
NPSAD-275-A2-cDNA,Donor_935,donor5,2217,5,0.11187928946306,donor5,1648,5,0.120750293083236,kept
NPSAD-280-C1-cDNA,Donor_915,donor1,5595,5,0.287734636153253,donor1,4384,5,0.30025340730087,kept
NPSAD-280-C1-cDNA,Donor_40,donor2,4636,5,0.23841604525585,donor2,3456,5,0.236696116704335,kept
NPSAD-280-C1-cDNA,Donor_1430,donor3,4183,5,0.215119568012342,donor3,3361,5,0.230189713033354,kept
NPSAD-280-C1-cDNA,Donor_955,donor4,2647,5,0.136127539213165,donor5,1658,5,0.11355386617355,kept
NPSAD-280-C1-cDNA,Donor_244,donor5,2384,5,0.12260221136539,donor4,1742,5,0.119306896787891,kept
NPSAD-280-C2-cDNA,Donor_915,donor1,5838,5,0.286837321279418,donor1,4411,5,0.291059056417024,kept
NPSAD-280-C2-cDNA,Donor_40,donor2,4885,5,0.240013757185673,donor2,3749,5,0.247377103266249,kept
NPSAD-280-C2-cDNA,Donor_1430,donor3,4356,5,0.214022502825136,donor3,3476,5,0.229363246453316,kept
NPSAD-280-C2-cDNA,Donor_955,donor4,2679,5,0.131626787205817,donor5,1668,5,0.110062685582316,kept
NPSAD-280-C2-cDNA,Donor_244,donor5,2595,5,0.127499631503955,donor4,1851,5,0.122137908281095,kept
NPSAD-281-C2-cDNA,Donor_47,donor1,4496,6,0.246897309170785,donor5,1272,6,0.143923964697895,kept
NPSAD-281-C2-cDNA,Donor_1294,donor2,3867,6,0.212355848434926,donor4,1356,6,0.153428377460964,kept
NPSAD-281-C2-cDNA,Donor_878,donor3,3222,6,0.176935749588138,donor2,1842,6,0.208418194161575,kept
NPSAD-281-C2-cDNA,Donor_1207,donor4,3105,6,0.170510708401977,donor1,2339,6,0.264652636343064,kept
NPSAD-281-C2-cDNA,Donor_1180,donor5,2316,6,0.127182866556837,donor3,1538,6,0.174021271780946,kept
NPSAD-281-C2-cDNA,Donor_840,donor6,1204,6,0.0661175178473366,donor6,491,6,0.0555555555555556,kept
